chess,fire,heads,office,pumpkin,redkitchen,stairs
6.285652713839707,13.345062725351818,12.963748098447569,7.466602120325837,7.9019619050512055,13.17122928440233,10.267077443312349
6.156351078697746,13.061960412689654,12.795029360890291,7.303045246916784,7.694703051908018,12.985027576787205,10.120674754298218
6.056917949953715,12.824510814866814,12.54590516988751,7.198682440375036,7.463102691290678,12.728001557775587,9.99701850175766
5.940785698302592,12.599237891303646,12.379596606367393,7.04479626218022,7.251965990753119,12.425366130576208,9.837545998315155
5.7263171439886635,12.423108546741814,12.156444147960588,6.922417405920132,7.11641298652102,12.18673743913613,9.68025714499787
5.544174970383116,12.125737843437879,11.904280055685863,6.769669498018216,6.975531342675013,11.916420269833509,9.586130713412935
5.415438042371867,11.891594386610384,11.596791920841595,6.6443269240636535,6.814249470676872,11.70285889475922,9.463278543514209
5.2444361611287516,11.596180220147792,11.22970033440625,6.459460415735864,6.573064964819189,11.450162543620385,9.256591021147141
5.122021878530017,11.276917263127597,11.027229651102248,6.3191660594416375,6.400894505836741,11.253767281380917,9.1131119313973
5.00888156389359,11.008555584255461,10.842643003360894,6.153851582268787,6.209813330890762,10.606991129488696,9.014153264433414
4.915392592934149,10.774349349366199,10.59627578466572,5.979608926164171,6.07019606339791,10.26616964048202,8.851255187646926
4.731588832585246,10.597482807705399,10.373105695688837,5.8399592742511635,5.76827775796659,10.072917573551058,8.75085569271298
4.6035505516101765,10.420571425678864,10.159273095526594,5.660205918309408,5.6148812464195235,9.796127100076802,8.599311829030505
4.427977475417736,10.144284680874833,9.894015939415914,5.514759518458793,5.518239347309005,9.450752112209672,8.44922714024838
4.285181717706904,9.978655950613335,9.626881760266558,5.390260068648156,5.401159080996485,9.178648923716468,8.301859219970062
4.1845835045617,9.779503752075769,9.388835528171063,5.265013241713339,5.280557934959247,8.810397446300172,8.141115595362734
4.067600888694035,9.569301257851032,9.1288347529575,5.020314222845811,5.201465264644216,8.468679453250724,7.946741424075617
3.868467685491807,9.32917544884638,8.948386849928626,4.8583500571870895,5.095252857912871,8.284085634000874,7.817347959542039
3.750870742307534,8.996003317910716,8.687718908750929,4.683453925831697,4.952135328965329,8.00389283371187,7.631406377754675
3.626081410891752,8.806993685353651,8.517404522325922,4.549905942688394,4.798615396074032,7.736449289803786,7.360570035973173
3.521997520949768,8.355427088220061,8.22146236130545,4.403832334287262,4.59511063807028,7.524477664988721,7.139233632580881
3.36798023035655,8.073455525510708,7.976839426006474,4.237791918895855,4.401160065288846,7.28896632432788,7.139233632580881
3.2113084567662,7.798649555695105,7.726295806673413,4.1165756967131095,4.292270428592391,6.683215286349751,7.139233632580881
3.0958517106447645,7.452432918148741,7.456868683493119,3.974213993713076,4.077752880856446,6.510733301214568,7.139233632580881
2.9557961613822763,7.203499196919628,7.170627998020405,3.752009836814716,3.8736956407030174,6.3207789679828235,5.983802969321449
2.7974319734617237,6.921859177400634,7.009912439635969,3.59111175082682,3.6834472044452102,5.539642686982698,5.7151869553093
2.645542298285836,6.684545244708803,6.781311697764711,3.409730111405687,3.513190877821849,5.283607311215742,5.492232406045004
2.5318904609728206,6.389543606098271,6.515458818861456,3.251481876535664,3.3670974652109553,5.080479866342087,5.318753448391262
2.3736128495144575,6.2235060427805005,6.200524349001106,3.1358085790032586,3.196980753794857,4.853665075405754,5.218470750851309
2.2637752058663385,5.944096341949517,5.927421471100997,3.009400605586945,3.03558497491719,4.60217928820714,5.027270672752838
2.149837992718302,5.648213041357952,5.6350392469784385,2.872134212705198,2.908915142153914,4.371648793844989,4.7692162143912915
2.021154677270419,5.31674290773905,5.483255010146856,2.7381639417159334,2.7972310728877408,4.1646822898673355,4.591691224362935
1.8777575121474779,4.973007148801464,5.272039271104413,2.585322707956393,2.686199803659246,3.9460622185191183,4.424468648820272
1.774780917335508,4.619953466279197,4.954163018203159,2.4424968954015274,2.573312321466964,3.8021242331539935,4.216273985472295
1.6967337001023943,4.358776912109886,4.720872909189816,2.2932637349307994,2.4614562816919188,3.639804311094367,4.019789559845567
1.5030539923063455,4.066000679487112,4.49327132470298,2.1318579305702947,2.2667920757419013,3.4479504109885397,3.876859884321172
1.380757615693239,3.859787330758825,4.315498340395708,1.9801177973288653,2.146538444611374,3.217241768795086,3.5302721781168622
1.2838156327558672,3.641817763249126,4.0084304007453815,1.8179802572027688,1.994883483714464,3.0401237230950304,3.306634461323304
1.1688057697651153,3.4368001472396505,3.8316180190707936,1.6524903400028756,1.8552959867579566,2.744391754909037,3.114142691122498
1.0388550618071593,3.2236096195171267,3.5689859362461407,1.5076676736294319,1.7051261174309063,2.4837177280048977,2.9642414302756497
0.9417504244552416,2.89324314850849,3.347926844635705,1.3091817847112752,1.5772418690670262,2.266181895521964,2.842826663667706
0.818449485079762,2.647127965165631,3.0666761280235115,1.1942807065745336,1.4483043636568655,2.0162351437788812,2.605170810234009
0.7204814480005665,2.3943595322016598,2.7904511254338313,1.0600287373388038,1.2962864171524333,1.7162758635788629,2.361151543083042
0.6108011151998608,2.0676065063122455,2.516041398288301,0.9117277513340182,1.163936094764055,1.4749419696520119,2.158919467892872
0.5212134536888408,1.8016192135828564,2.314525259825402,0.7345929659648066,0.999138661526198,1.2180504723214327,2.158919467892872
0.44663707042443707,1.6027127639475558,2.314525259825402,0.580782278357674,0.7804926925083249,1.0164330337002914,2.158919467892872
0.36626578939468796,1.4558330527706649,0.9460676581595021,0.43747526765745204,0.5982581049421796,0.8147253214523424,2.158919467892872
0.23730698715553075,1.4558330527706649,0.6371865547966463,0.2732861802142615,0.441443295863057,0.5819325124999503,2.158919467892872
0.11001652241891582,1.4558330527706649,0.38981541094604166,0.14061049970229197,0.35001420280260664,0.31202189743138087,2.158919467892872
0.0031271368146458117,0.011462185289054768,0.05664542426381818,0.0016358157432576576,0.005161821198555078,0.0005688998457332713,0.011036258578016898
