scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
pumpkin,train,seq-02,pumpkin/seq-02/frame-000340.color.png,0.3309327,-0.8813565000000001,-0.5741345,0.9916875,0.0789798,-0.0528179,-0.0867664
pumpkin,train,seq-03,pumpkin/seq-03/frame-000802.color.png,-0.5908944,-0.3384394,0.0545053,0.9473138,-0.0390603,-0.3095259,-0.0725576
pumpkin,train,seq-03,pumpkin/seq-03/frame-000404.color.png,0.3158318,-0.7375183000000001,0.6393549,0.9946636,0.0296724,0.0284966,-0.094614
pumpkin,train,seq-02,pumpkin/seq-02/frame-000533.color.png,-0.7624323000000001,-0.6345182,0.4214085,0.9427649,0.1876011,0.1486591,0.2321653
pumpkin,train,seq-02,pumpkin/seq-02/frame-000066.color.png,-0.2891147999999999,-0.9166435,-0.3863125,0.9751143,-0.1613183,-0.1441305,-0.048527
pumpkin,train,seq-02,pumpkin/seq-02/frame-000267.color.png,0.5142981,-0.9876354,-0.5048569,0.9805585,0.1374543999999999,-0.0763423,-0.1174015
pumpkin,train,seq-02,pumpkin/seq-02/frame-000194.color.png,0.6352688,-1.01949,-0.4495733,0.9725349,-0.0286494,-0.1995916,-0.1162682
pumpkin,train,seq-03,pumpkin/seq-03/frame-000937.color.png,-1.2976919,-0.2132214,0.1512799,0.9629879,0.1135455,0.2424874,0.0310098
pumpkin,train,seq-02,pumpkin/seq-02/frame-000808.color.png,-0.582749,-0.7906161999999999,0.8252818000000001,0.9298879,0.164089,0.2333067,0.2322743
pumpkin,train,seq-02,pumpkin/seq-02/frame-000247.color.png,0.4397376,-0.9395696,-0.4766747,0.9900751,0.1034101999999999,0.0157031,-0.0938667
pumpkin,train,seq-02,pumpkin/seq-02/frame-000418.color.png,-0.4581951,-0.80289,-0.2433948,0.9925395,0.0514124,0.0987735,-0.0496584
pumpkin,train,seq-02,pumpkin/seq-02/frame-000977.color.png,-0.1960695,-0.6963557,0.3222032,0.9920434,0.0385189,0.1198184,-0.003137
pumpkin,train,seq-02,pumpkin/seq-02/frame-000460.color.png,-0.5673170999999999,-0.7425215000000001,0.0711633999999999,0.9940678,0.0458454,0.0926144,0.03391
pumpkin,train,seq-03,pumpkin/seq-03/frame-000935.color.png,-1.2949785,-0.2146676,0.1372642,0.9625863,0.1115793999999999,0.2445264,0.0344174
pumpkin,train,seq-02,pumpkin/seq-02/frame-000158.color.png,0.5358415,-0.9469907,-0.715206,0.977843,-0.0665219,-0.1452899,-0.1352361
pumpkin,train,seq-02,pumpkin/seq-02/frame-000581.color.png,-0.7080104,-0.625801,0.5737575,0.8890604,0.1888782,0.2110851,0.3596384
pumpkin,train,seq-02,pumpkin/seq-02/frame-000151.color.png,0.4427640000000001,-0.9444513,-0.7032519,0.9811901,-0.0619258,-0.1273978,-0.1311527
pumpkin,train,seq-03,pumpkin/seq-03/frame-000558.color.png,1.2208364,-0.8702609,0.9290307,0.8801059000000001,0.1374186,-0.4377024000000001,-0.1222552
pumpkin,train,seq-02,pumpkin/seq-02/frame-000054.color.png,-0.3052272,-0.7901916999999999,-0.3139565,0.9745852,-0.1364033999999999,-0.1738527,-0.0367833
pumpkin,train,seq-02,pumpkin/seq-02/frame-000370.color.png,-0.1212145,-0.8329849,-0.5213547000000001,0.9921988000000002,0.0549728,0.0678502,-0.0889715
pumpkin,train,seq-03,pumpkin/seq-03/frame-000679.color.png,0.4983566,-0.6318296999999999,0.9820842,0.9091694,0.0971108,-0.3967069,-0.0812659999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000285.color.png,0.6170635,-0.9803513,-0.4556616,0.9463105,0.094229,-0.2701814,-0.1503972
pumpkin,train,seq-02,pumpkin/seq-02/frame-000096.color.png,-0.2483183,-1.0041606,-0.529125,0.9844198,-0.097675,-0.1097984,-0.0965477
pumpkin,train,seq-03,pumpkin/seq-03/frame-000544.color.png,1.2692208,-0.8598524,0.9307082,0.8688332000000001,0.0957989,-0.4656957000000001,-0.1381265
pumpkin,train,seq-03,pumpkin/seq-03/frame-000143.color.png,-0.1804428,-0.7994486999999999,0.4863557,0.9940259,-0.0574088,-0.0059898999999999,-0.0926324
pumpkin,train,seq-03,pumpkin/seq-03/frame-000274.color.png,-0.060598,-0.7779735,0.8207164,0.9867,0.1456091,-0.0540706,-0.0479325
pumpkin,train,seq-02,pumpkin/seq-02/frame-000376.color.png,-0.1534299,-0.8214248,-0.5143509,0.9913951,0.0636885,0.0476514,-0.1039657
pumpkin,train,seq-02,pumpkin/seq-02/frame-000665.color.png,-0.5478887,-0.8580468000000001,1.0542107,0.8767666999999999,0.1865012,0.2776026,0.3455927
pumpkin,train,seq-03,pumpkin/seq-03/frame-000057.color.png,-0.0812618,-0.6531073000000001,0.5106805999999999,0.9774645,-0.1166072,0.1759609,0.0019195
pumpkin,train,seq-02,pumpkin/seq-02/frame-000466.color.png,-0.5677774,-0.7397640000000001,0.0934602,0.9947004,0.0430575,0.090196,0.0241228
