scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/91372458_2068670721.jpg,0.564571280404998,0.20498855344506742,1.5465641169299094,0.9940848770350297,0.10393818213946042,0.031098149234714226,-0.005001665519569041
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/84843202_12048123185.jpg,0.7354554649581484,0.2686372915771885,-3.432007444806803,0.989655695182517,0.1421262682231671,0.019506445680979242,-0.0011079037232482622
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/99610603_2848831221.jpg,1.6135708712937804,-1.1222674187465158,-2.4706745493663917,0.9536004519207857,-0.16529320852374094,0.04751489203292518,0.24711670997223115
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/77288006_2958949146.jpg,-1.1598530810403112,0.6839310192838465,5.0439689232896585,0.9826563756447607,0.10547305726980172,0.14168524122094134,-0.05645506190792845
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/46129623_985747637.jpg,1.2535729194352245,-4.537017174885896,-2.76383804035182,0.9463893256647604,-0.30625089393138855,-0.03710821591139934,-0.09581552351210519
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/12119909_5179520218.jpg,-0.09785961467000352,0.35108158982348603,1.484845946580301,0.9935408860230668,0.060867039204400904,0.09468061075791476,-0.014397683337850561
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/99694455_3662349437.jpg,0.18740616064540774,0.9460365877830398,3.4159169803686305,0.9976746427615477,0.05200505120512736,0.0438380434997669,-0.004359791495309555
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/32799304_9665232969.jpg,-0.33089572187049715,0.6204122052722184,2.4245187174575964,0.9924447265369655,0.04471118102825656,0.11071205665585526,-0.028235006128161207
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/64525140_4621146558.jpg,-0.9558680542244726,-2.9451104188989405,-3.5220820738455014,0.976081940935023,-0.16131971944317408,0.13607760717722778,-0.05218119895339356
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/81456470_3808967875.jpg,1.3916158092897308,0.6258765886722588,2.1730859218034997,0.9992902426361673,0.032524267684758815,-0.015221482311447716,0.011379343564672335
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/88386175_421890014.jpg,-0.6493506526472685,0.5827609888407562,2.0577423510287622,0.9928266056517052,0.036286668125455016,0.10889344779138227,-0.033478737350315015
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/24647598_3773345212.jpg,0.5998880167935994,0.8437806532208023,2.9096493801574965,0.9986343585976228,0.019521396979878574,0.04395841888833431,-0.020395840191238586
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/62256314_7189506644.jpg,-1.592155483887089,-4.291693015087459,-2.240310507587702,0.9233850407862395,-0.3458394419089641,0.1655502157624362,-0.018662072052746788
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/72652694_4761386787.jpg,0.44765833198212496,-2.6062683176986963,-3.315654322856405,0.986571546579163,-0.14915042513742682,0.03782516935739863,-0.05477217107991088
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/83015439_4680128234.jpg,0.5957019592049938,0.827151154306829,2.931072284907687,0.9978258629172543,0.023897771944738928,0.059447466719011265,-0.015441583150914514
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/76834674_8715996748.jpg,-0.08583117582018526,0.49448226718701743,2.1983653712689373,0.9955323157512573,0.05153188453932341,0.07819224820881542,-0.012076650645617741
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/02056758_549849014.jpg,-0.517135377653138,1.0621431214141164,4.5605526214397925,0.9962305599035411,0.04958721157503351,0.06686613940154189,-0.02438645861995795
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/99856340_54050591.jpg,0.14177009855231454,0.5259916466472214,1.6448626762738952,0.9977853960325812,0.021511384477654816,0.06105365071813156,-0.015297566340704529
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/87174762_125718882.jpg,1.0192922021216544,0.5804511090827107,2.50222478388873,0.9977591210727291,0.06536750751391371,0.010163528635564424,-0.010026363411927156
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/52541010_4080219853.jpg,0.06553330641565527,1.0732079760462132,6.089106281177777,0.980069280911189,0.08861024577665422,0.17297838523658188,-0.04112064200095689
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/18347580_3814626076.jpg,-0.17277931805428737,3.9313654244824097,22.49927982955387,0.9695236802287601,0.07227691610272137,0.22919158971582165,-0.04765601827571466
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/84119296_2581908816.jpg,1.5341382982639555,0.8962884381874968,12.938738388064557,0.9989255971174803,0.02698222486873162,0.03762514076278752,-0.001989911354414533
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/20047373_84605639.jpg,0.23701096801276483,1.2204084624789924,3.5539107128978116,0.9982330462412955,0.004047101943834953,0.03635719303475408,0.046824789079218006
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/72320853_5004238728.jpg,0.5383664816534707,-1.2932890732061637,-2.5102992448610775,0.9963679674200789,-0.07456973878876283,0.03293024964491579,-0.024613537219988303
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/99585162_4763925161.jpg,0.7628086648746409,-0.5880500148822609,-1.6436284962379515,0.9997584286856172,-0.0038394227730441112,0.014338327874926476,-0.016209733452041047
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/82037343_231120028.jpg,1.554473794693075,0.9840990792349309,4.796292536642047,0.9982162196156315,0.05574623157238446,-0.02136996062813948,0.00024767823427505843
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/24232395_8292135214.jpg,-2.396098300044,-0.8223797019304192,-1.082047291425969,0.9699571095398477,-0.10061091787766112,0.2064412289981221,-0.08026623092349267
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/03320661_13971583793.jpg,1.204428118358016,-0.25128673985288,-4.097648879116869,0.9895230116118029,0.14188665821260701,0.02645447108802116,-0.0035421280920029607
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/32869085_5856149446.jpg,0.4940904960150879,0.724053100915738,5.966930449718865,0.949253500004079,0.08661805217635096,0.29468029741440616,-0.06766556053812359
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/81434530_2775346240.jpg,-1.5008589596544317,-1.3780791894155928,-3.3249204627559057,0.987038600737127,-0.014966204058923401,0.15808171762659823,-0.023259061528489
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/13475149_4511261742.jpg,0.710449611614963,-1.3009787258004308,-4.8006286152159605,0.9990057175458315,0.03590151533469044,0.025476516971313555,0.0070430526351704026
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/26028829_7322674114.jpg,0.9427647154575333,-0.8985327097645811,-1.6016393788550356,0.9941650236416131,-0.10689638623722965,0.013947894391946217,-0.003811117831118426
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/77338965_5253333506.jpg,-3.9504659781906053,1.237581741034942,22.32929861931049,0.9863109715244318,0.13258538254040197,0.09749206839439356,-0.010347965371513517
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/41040449_3327416128.jpg,1.5753599388748425,0.8619841141125212,4.20240390466148,0.9870343109774463,0.024327620914856633,-0.1559032089036706,0.029421510284813907
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/25861114_380009017.jpg,0.09115955058595311,0.8490990807534987,2.7558239594192204,0.9954723913550526,0.01543077550107536,0.0901535642186356,-0.025863953216092594
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/31771091_2486004542.jpg,-1.0090399974914557,0.8186800184897309,3.976274376201943,0.9802504410587239,0.05803650700411801,0.18647543334669922,-0.031108671091811375
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/29086373_5884798854.jpg,0.7973161308282763,0.038807644487187626,-0.0205052731726436,0.9997681568253494,0.021415392433663485,0.0014125837353338136,0.001737288734353263
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/78037788_2190950426.jpg,-0.8009813201164703,0.33229477319667866,3.2750215971261083,0.9748100937448664,0.11207235178729191,0.18803188882168675,-0.0427677201185609
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/01552555_2229801781.jpg,-1.276178547110062,0.577026696799287,1.716520772922871,0.9799535595345079,0.020486422916517696,0.18265886561377268,-0.07685744234895
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/61526106_3594607436.jpg,1.6601935822044978,0.821118186505863,2.4789692796002765,0.9991217482554323,-2.6591221901183446e-05,-0.040741913147566367,0.009789176114041303
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/38213650_3618323068.jpg,0.777122969066821,0.24094727176618574,1.8059192470015577,0.99309528978161,0.08776153478187597,0.07655603473927085,-0.01410077910292199
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/55004150_303541503.jpg,2.1043062304544806,-1.9901669636370631,-2.7959311212667055,0.9836740498058237,-0.10045739985558264,-0.14748588798644421,-0.023272030373714846
notre_dame_front_facade,train,,notre_dame_front_facade/dense/images/01133173_279144982.jpg,1.1242586313653258,-1.4172754405188384,-1.7176829735377264,0.9860536703846484,-0.16419687908830954,-0.0008356905432736827,-0.027144900809142825
