scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4,est_t1,est_t2,est_t3,est_q1,est_q2,est_q3,est_q4
heads,train,seq-02,heads/seq-02/frame-000001.color.png,0.0962454,-0.0414636999999999,0.1316716,0.996255,-0.0812886,0.0260122,-0.0138364,0.14102737605571747,-0.01158124953508377,0.11708683520555496,0.9968054294586182,-0.06674914807081223,0.03897775709629059,-0.020103374496102333
heads,train,seq-02,heads/seq-02/frame-000002.color.png,0.095965,-0.0424779,0.1306571,0.9963054,-0.0806866,0.0264873,-0.0127895,0.14389747381210327,-0.012606844305992126,0.10015837848186493,0.9967438578605652,-0.06711267679929733,0.04089938849210739,-0.018025081604719162
heads,train,seq-02,heads/seq-02/frame-000003.color.png,0.0954895,-0.0432784,0.129332,0.9964048,-0.0792678,0.0270606,-0.0127217,0.15485012531280518,-0.015264615416526794,0.10751231759786606,0.9969754219055176,-0.06410010904073715,0.04164749011397362,-0.01402550470083952
heads,train,seq-02,heads/seq-02/frame-000004.color.png,0.0959595,-0.0437774,0.1279806,0.9964397,-0.0779661999999999,0.0286793,-0.0143751,0.14772583544254303,-0.024159878492355347,0.11100540310144424,0.9972552061080933,-0.06027298793196678,0.04000648856163025,-0.01576860062777996
heads,train,seq-02,heads/seq-02/frame-000008.color.png,0.0966795,-0.0509367,0.1218889,0.9970357,-0.0661395,0.0329215,-0.0214847,0.1532251238822937,-0.01995137333869934,0.16456903517246246,0.9975813031196594,-0.05020842328667641,0.037602685391902924,-0.02994344010949135
heads,train,seq-02,heads/seq-02/frame-000009.color.png,0.0971454,-0.0507547,0.1204743,0.9974068,-0.0610752,0.03099,-0.0221173,0.17510147392749786,-0.007743328809738159,0.13711076974868774,0.9977920055389404,-0.05054961144924164,0.03624948859214783,-0.023277146741747856
heads,train,seq-02,heads/seq-02/frame-000015.color.png,0.0992265,-0.0548238,0.1144462,0.9977167,-0.0522531,0.0370714,-0.0213723,0.15519629418849945,-0.023231856524944305,0.11136981099843979,0.9983671307563782,-0.04140264168381691,0.03538490831851959,-0.0172254778444767
heads,train,seq-02,heads/seq-02/frame-000026.color.png,0.1114336,-0.0749169,0.0849958,0.9984914,-0.0474906,0.0271688,0.0046251,0.1426158845424652,-0.0535038523375988,0.08889872580766678,0.9984610676765442,-0.04724264144897461,0.028936486691236496,0.002537642139941454
heads,train,seq-02,heads/seq-02/frame-000028.color.png,0.1170187,-0.0811862,0.0747348,0.9986374,-0.0476609,0.0189744,0.0095822,0.16898846626281738,-0.02920381724834442,0.060192085802555084,0.9982464909553528,-0.05158121511340141,0.02864547073841095,0.00477168895304203
heads,train,seq-02,heads/seq-02/frame-000031.color.png,0.1228167,-0.087814,0.0658584,0.9983696,-0.0550814,0.0110229,0.0101297,0.19988276064395905,-0.022471114993095398,0.050412945449352264,0.9984385967254639,-0.05164652317762375,0.019973870366811752,0.007346592377871275
heads,train,seq-02,heads/seq-02/frame-000032.color.png,0.1227111,-0.0876507,0.0658953999999999,0.9983828,-0.0549351,0.0107559,0.0099071,0.19988276064395905,-0.022471114993095398,0.050412945449352264,0.9984385967254639,-0.05164652317762375,0.019973870366811752,0.007346592377871275
heads,train,seq-02,heads/seq-02/frame-000033.color.png,0.1272363,-0.089817,0.0616178,0.9982981,-0.0567783,0.0089861,0.0098133,0.2011214792728424,-0.02221093326807022,0.03609474003314972,0.9985322952270508,-0.050186362117528915,0.01974935457110405,0.00496528809890151
heads,train,seq-02,heads/seq-02/frame-000036.color.png,0.1389772,-0.0948718,0.0533001,0.9976762,-0.0664235,0.0023194,0.0149907,0.21784110367298126,-0.030252061784267426,0.0200192853808403,0.9986481070518494,-0.05029970034956932,0.012570804916322231,0.0037442005705088377
heads,train,seq-02,heads/seq-02/frame-000039.color.png,0.152842,-0.1008315,0.043524,0.9974846,-0.0682661,-0.0048095,0.0184675,0.2361907958984375,-0.026095852255821228,0.002323336899280548,0.9984988570213318,-0.05421034246683121,0.00463453633710742,0.0063074263744056225
heads,train,seq-02,heads/seq-02/frame-000040.color.png,0.1613306,-0.1024473,0.0387315,0.9973849,-0.0703152,-0.0061563,0.0155325,0.24221071600914001,-0.02304217219352722,-0.03787335008382797,0.9977166056632996,-0.0674242451786995,0.0011907577281817794,0.003755117068067193
heads,train,seq-02,heads/seq-02/frame-000041.color.png,0.1709771,-0.1050896,0.0334753,0.9972563,-0.073098,-0.0036312,0.0111105,0.2508412003517151,-0.031224802136421204,-0.015560798346996307,0.9978426694869995,-0.0654507577419281,0.0010621584951877594,0.005009721964597702
heads,train,seq-02,heads/seq-02/frame-000042.color.png,0.170692,-0.1048625,0.0336029999999999,0.9972687,-0.072917,-0.0038574,0.0111056,0.2508412003517151,-0.031224802136421204,-0.015560798346996307,0.9978426694869995,-0.0654507577419281,0.0010621584951877594,0.005009721964597702
heads,train,seq-02,heads/seq-02/frame-000043.color.png,0.1829161,-0.1062855,0.0283991,0.9971642,-0.0746916,-0.0005405,0.0091907,0.22709143161773682,-0.04683332145214081,0.017456457018852234,0.9980621933937073,-0.06167162209749222,0.007144704926759005,0.0041588423773646355
heads,train,seq-02,heads/seq-02/frame-000044.color.png,0.1971699,-0.1075414,0.0235528,0.9969266,-0.077541,0.0002375,0.0111626,0.2391934096813202,-0.026182711124420166,-0.0059095099568367004,0.9981492757797241,-0.05896143987774849,0.01476995088160038,0.0018314264016225934
heads,train,seq-02,heads/seq-02/frame-000046.color.png,0.2101727,-0.1112066,0.01847,0.9966029,-0.0810745,0.0001012,0.0144763,0.2491704821586609,-0.010897628962993622,-0.001890234649181366,0.9981735348701477,-0.05774424597620964,0.017199702560901642,0.0044160764664411545
