scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4,est_t1,est_t2,est_t3,est_q1,est_q2,est_q3,est_q4
pumpkin,train,seq-02,pumpkin/seq-02/frame-000004.color.png,-0.1763059,-0.4251224,-0.3044553,0.989643,-0.0575093,-0.1310196,0.0115426,-0.1570408046245575,-0.4701145887374878,-0.39381933212280273,0.9888781905174255,-0.04595402628183365,-0.1405341625213623,0.016072483733296394
pumpkin,train,seq-02,pumpkin/seq-02/frame-000006.color.png,-0.1768462,-0.431097,-0.3210818,0.9900593,-0.0486676,-0.1290354,0.0276372,-0.23577672243118286,-0.5225562453269958,-0.4503735303878784,0.9862225651741028,-0.052211396396160126,-0.15211385488510132,0.038735147565603256
pumpkin,train,seq-02,pumpkin/seq-02/frame-000008.color.png,-0.1673681,-0.4234181,-0.3241039,0.9890503,-0.04013,-0.1390678,0.0287963,-0.1886945515871048,-0.45836788415908813,-0.40516138076782227,0.9868238568305969,-0.026110805571079254,-0.15424863994121552,0.04128217697143555
pumpkin,train,seq-02,pumpkin/seq-02/frame-000010.color.png,-0.1660997,-0.4358304,-0.3392707,0.9892282,-0.0391313,-0.1383211,0.0276313,-0.17624427378177643,-0.4706518054008484,-0.38879644870758057,0.9877127408981323,-0.03634348884224892,-0.1495170295238495,0.027339259162545204
pumpkin,train,seq-02,pumpkin/seq-02/frame-000012.color.png,-0.1648998,-0.4529432,-0.350988,0.988591,-0.0391245,-0.1427412,0.0279643,-0.17891958355903625,-0.4856380224227905,-0.4407532811164856,0.9867280721664429,-0.027359677478671074,-0.15559110045433044,0.03755651041865349
pumpkin,train,seq-02,pumpkin/seq-02/frame-000015.color.png,-0.1518412,-0.4490319,-0.356666,0.9864569,-0.0230266,-0.1593581,0.0312645,-0.1997005045413971,-0.4909278154373169,-0.5167156457901001,0.9872879385948181,-0.01624670810997486,-0.1523788422346115,0.042179882526397705
pumpkin,train,seq-02,pumpkin/seq-02/frame-000016.color.png,-0.1509984,-0.4615974,-0.3612382,0.9867861,-0.0283552,-0.1575501,0.0250426,-0.190709188580513,-0.5018602013587952,-0.5147433280944824,0.9855453968048096,-0.02916845865547657,-0.16260039806365967,0.037557777017354965
pumpkin,train,seq-02,pumpkin/seq-02/frame-000019.color.png,-0.1496638,-0.4851869,-0.371184,0.9859675,-0.0205523,-0.1624649,0.0324179,-0.16148598492145538,-0.5472220182418823,-0.5481348633766174,0.9869490265846252,-0.028152799233794212,-0.156020388007164,0.028227051720023155
pumpkin,train,seq-02,pumpkin/seq-02/frame-000020.color.png,-0.1535928999999999,-0.4916441,-0.3743917,0.9865229,-0.0196251,-0.1590537999999999,0.033006,-0.1724599301815033,-0.5202197432518005,-0.5376521348953247,0.9879704117774963,-0.01696370169520378,-0.14933805167675018,0.036399368196725845
pumpkin,train,seq-02,pumpkin/seq-02/frame-000022.color.png,-0.1646023999999999,-0.4941767,-0.3742699,0.987821,-0.010961,-0.1532898,0.0243271,-0.11791177093982697,-0.5382323861122131,-0.4959881901741028,0.987507700920105,-0.020645622164011,-0.15224754810333252,0.03497091308236122
