scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4,est_t1,est_t2,est_t3,est_q1,est_q2,est_q3,est_q4
heads,test,seq-01,heads/seq-01/frame-000592.color.png,-0.2680232,0.2243577,-0.1212722,0.9929091,0.0326473,-0.1044902,-0.0463419,-0.2987815737724304,0.0250420980155468,0.0725456401705741,0.9895240068435668,-0.0943072736263275,-0.0749731510877609,-0.079545609652996
heads,test,seq-01,heads/seq-01/frame-000916.color.png,-0.5799926999999999,-0.0496508,0.2788848,0.9936771,0.0306697,0.0975916999999999,0.046272,-0.5536384582519531,-0.1265511661767959,0.2207099050283432,0.9868071675300598,-0.1109570860862732,0.1120067983865737,0.036805972456932
heads,train,seq-02,heads/seq-02/frame-000727.color.png,0.0559118,-0.3468909,0.34825,0.8655573000000001,-0.1841532,0.4176025,0.2061704,0.06569354981184,-0.3095475435256958,0.3742735087871551,0.8518533110618591,-0.1420242637395858,0.4527061879634857,0.2218831479549408
heads,train,seq-02,heads/seq-02/frame-000870.color.png,-0.6223349,-0.1034221,0.1315775,0.9951943,-0.090191,0.0288061,-0.02498,-0.6611278057098389,-0.0969179347157478,0.123935729265213,0.9943358302116394,-0.1001611426472663,0.0274329017847776,-0.0226148720830678
heads,test,seq-01,heads/seq-01/frame-000679.color.png,0.1743973,0.2320917999999999,-0.1652256,0.9586771,-0.0961721,0.2503669,0.0948973999999999,0.2324645668268203,0.1130306422710418,-0.0312494430691003,0.959003746509552,-0.1362073272466659,0.2417623847723007,0.0575355999171733
heads,train,seq-02,heads/seq-02/frame-000377.color.png,-0.4327004,-0.1201534,0.084504,0.9828651,-0.1732462,-0.0289409,-0.0558954,-0.4637260437011719,-0.1230074092745781,0.0652462765574455,0.9819359183311462,-0.1830113977193832,-0.0097849611192941,-0.0470409803092479
heads,test,seq-01,heads/seq-01/frame-000497.color.png,0.132664,0.0172117,-0.033846,0.9914716999999998,-0.0667971,0.1055083,0.037282,0.1632286608219146,-0.0700795501470565,0.007600825279951,0.9889833331108092,-0.1231067031621933,0.0695782676339149,0.0437672212719917
heads,train,seq-02,heads/seq-02/frame-000379.color.png,-0.4414413,-0.1259253,0.0844363,0.9835359,-0.171922,-0.02071,-0.0516829,-0.4657948017120361,-0.1127428859472274,0.076720081269741,0.9793342351913452,-0.1943287849426269,-0.0123821822926402,-0.0546578578650951
heads,test,seq-01,heads/seq-01/frame-000762.color.png,0.2033017,-0.0593005,0.3289395,0.8270465,-0.0086269,0.5245361999999999,0.2019442,0.1211578175425529,-0.0570985451340675,0.2069498598575592,0.869293749332428,-0.0713031962513923,0.4571709632873535,0.1738935559988021
heads,test,seq-01,heads/seq-01/frame-000781.color.png,0.0974767,-0.0891732,0.3640268,0.8424299999999999,0.0072542,0.5025196,0.1942503,0.1503394991159439,-0.0858884453773498,0.2616824507713318,0.8665363192558289,-0.0915583372116088,0.4575248062610626,0.1772087663412094
