scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4,est_t1,est_t2,est_t3,est_q1,est_q2,est_q3,est_q4
chess,train,seq-04,chess/seq-04/frame-000875.color.png,1.4247555,-0.7381722,0.7686225999999999,0.7153943,-0.2208274,-0.6337654,-0.1943903,1.4867714643478394,-0.7479633092880249,0.7728432416915894,0.7197812795639038,-0.2282726168632507,-0.6270953416824341,-0.1912013739347458
chess,test,seq-03,chess/seq-03/frame-000999.color.png,-0.3953542,-0.6401826,-0.0680225,0.9854468,-0.0018532,-0.169527,0.0123188999999999,-0.3685575425624847,-0.6972564458847046,0.017557444050908,0.99625164270401,-0.0586738511919975,0.0542532056570053,0.033114306628704
chess,test,seq-03,chess/seq-03/frame-000244.color.png,1.0561491000000005,-0.8010938,0.6542791,0.7406124,-0.1127114,-0.6270038,-0.2136716,1.1078567504882812,-0.860956609249115,0.7324663996696472,0.7590206861495972,-0.1088127419352531,-0.612086296081543,-0.1933850347995758
chess,train,seq-06,chess/seq-06/frame-000678.color.png,-0.0133456,-0.8393301,0.3010208,0.9288862,-0.360135,-0.0593791999999999,0.0628278,0.0224278885871171,-0.8845810294151306,0.2531747817993164,0.926155924797058,-0.3678049743175506,-0.0593555532395839,0.0585795231163501
chess,train,seq-06,chess/seq-06/frame-000495.color.png,1.0018473,-0.5195704000000001,0.6383964,0.9358418,-0.2731129,-0.2220734,-0.0171142,1.0356889963150024,-0.5382719039916992,0.6516216993331909,0.938432514667511,-0.2586551308631897,-0.2289922088384628,0.0020964143332093
chess,train,seq-04,chess/seq-04/frame-000918.color.png,1.4589851,-0.9391869,0.6479536,0.8004565,-0.2456746,-0.4715285,-0.2767206,1.4676593542099,-0.8616144061088562,0.6767120361328125,0.8029050827026367,-0.2226881235837936,-0.4878672361373901,-0.2602669596672058
chess,test,seq-05,chess/seq-05/frame-000222.color.png,0.1974678999999999,-0.713774,0.99993,0.9388736,-0.3433459,-0.0185237,-0.0169340999999999,0.1692652255296707,-0.7265478372573853,1.047246336936951,0.9334041476249696,-0.3556931912899017,-0.044057473540306,-0.0172584149986505
chess,train,seq-04,chess/seq-04/frame-000578.color.png,0.0342301,-0.8173019,0.0136249,0.9626261,-0.1972009,-0.1849528,0.0159773,0.0247602146118879,-0.8252646327018738,-0.0341985076665878,0.9725688099861144,-0.1904916614294052,-0.1310992538928985,0.0252178199589252
chess,test,seq-03,chess/seq-03/frame-000456.color.png,-0.2590913,-1.0906261,-0.0679626,0.9357099,-0.3351084,-0.0123881,-0.1095258,-0.0665990486741066,-0.988342583179474,-0.1091294959187507,0.9515039920806884,-0.2942091226577759,-0.064344048500061,-0.0627774968743324
chess,train,seq-04,chess/seq-04/frame-000834.color.png,1.3179976,-0.9179784,0.7990469,0.7524826,-0.0902602,-0.6240089,-0.1903575,1.3912371397018433,-0.9328433871269226,0.8334828019142151,0.7611266374588013,-0.083044022321701,-0.6191951632499695,-0.1743195950984954
chess,test,seq-03,chess/seq-03/frame-000612.color.png,0.526341,-0.7983663000000001,0.7171044,0.9395421,-0.2359592999999999,-0.2270429,-0.100177,0.4752619564533233,-0.7708203792572021,0.7540807723999023,0.9367799758911132,-0.2395655661821365,-0.2353195399045944,-0.0983683615922927
chess,test,seq-03,chess/seq-03/frame-000856.color.png,0.3809291999999999,-0.5443879,1.2091492,0.9666758,-0.2506606,-0.0479236,-0.0202613,0.3238448798656463,-0.5821181535720825,1.0815712213516235,0.9619735479354858,-0.2568939626216888,-0.0925209671258926,-0.0072280853055417
chess,test,seq-05,chess/seq-05/frame-000660.color.png,-0.5715886,-0.5761539999999999,0.4533062,0.9613879,-0.2027151,0.1699261,0.0759273999999999,-0.5257408022880554,-0.6377784609794617,0.3448920845985412,0.9525327086448668,-0.2296698689460754,0.1808422803878784,0.0850258916616439
chess,test,seq-03,chess/seq-03/frame-000469.color.png,-0.2166303,-0.9607295,-0.2395299,0.9413039,-0.2141722999999999,-0.1751252,-0.1934122,-0.0990861281752586,-0.9260989427566528,-0.2785214483737945,0.9502452611923218,-0.1637830734252929,-0.1829516142606735,-0.1916709244251251
chess,train,seq-04,chess/seq-04/frame-000924.color.png,1.5347263,-0.9203675,0.6920495,0.8256305,-0.2309932,-0.5018015,-0.1147674,1.5728975534439087,-0.8723052740097046,0.7621706128120422,0.8476863503456116,-0.2125832736492157,-0.4701878130435943,-0.1231243312358856
chess,train,seq-06,chess/seq-06/frame-000912.color.png,1.2106222,-0.6892581,-0.2617416,0.9143999,-0.0903612,-0.3771968,-0.1158894,1.271286129951477,-0.7091898322105408,-0.2830403447151184,0.9161432981491088,-0.0985883474349975,-0.3713378310203552,-0.1143239736557006
chess,train,seq-06,chess/seq-06/frame-000163.color.png,-0.2627797,-0.7705929,0.7262675000000001,0.9691246,-0.1090951,-0.2161685,-0.0465506999999999,-0.2791951596736908,-0.7718753218650818,0.7300769090652466,0.9713883996009828,-0.1030352562665939,-0.2092093527317047,-0.0449427142739295
chess,train,seq-02,chess/seq-02/frame-000116.color.png,-0.4397949,-0.8612139999999999,0.0779056,0.995438,-0.0813984,0.0324997,0.0376997,-0.4579800367355346,-0.8769060373306274,0.0919601842761039,0.9968862533569336,-0.0695259049534797,0.0116837285459041,0.0353199057281017
chess,test,seq-03,chess/seq-03/frame-000168.color.png,1.1317061000000002,-0.3856591,0.1743131,0.9045866,-0.1835993,-0.3788075999999999,-0.0672251,1.1394511461257937,-0.4872878789901733,0.0362763367593288,0.94111168384552,-0.1782569140195846,-0.2782902717590332,-0.0713283494114875
