chess,fire,heads,office,pumpkin,redkitchen,stairs
7.612054888283854,13.87744254277398,12.714903900896001,8.830294324950573,11.143073402607703,11.272201914034156,10.591208912289703
7.4276639539933464,13.533279370087403,12.490776783221884,8.659988240489117,10.933843411826336,10.96102939181186,10.454641372699003
7.2466222341528574,13.29276354027427,12.26942326581507,8.46301477573199,10.655048557996711,10.633012196749462,10.322900491026049
7.0776350165817385,13.014310826410629,12.054392274225922,8.270939441860127,10.42254147276236,10.418289313676036,10.172275056707752
6.870930356428684,12.772318090509174,11.810505311808335,8.129687437798637,10.267180558350088,10.235701686316219,10.026484306128976
6.651706014676094,12.525330168812907,11.62227578913091,7.972336230107303,9.998793395433303,10.046205841980811,9.787367146572754
6.447557243383052,12.261165337532692,11.416535529814011,7.826772388704934,9.740008858290551,9.841441738449056,9.570895569085206
6.258352792158548,12.035752024532275,11.21111719965831,7.666283297130194,9.45545742696791,9.675809649275706,9.303200528366485
6.096231112605922,11.793205640016685,10.986872769432969,7.500704767432844,9.166509991692758,9.503178524634327,9.113753275786976
5.9221164560352175,11.44815931885091,10.882856390197974,7.290477980390747,8.833571140466942,9.276911768055136,8.894165267322453
5.753041166421714,11.18746865315688,10.603350934890921,7.11710357382615,8.576010636330809,8.971492466503499,8.666580509412638
5.5776502117676525,10.949937252967063,10.391016686496693,6.974327630574286,8.301850225259711,8.710532332536912,8.416922818807292
5.419955356759218,10.67041329491396,10.185670064163888,6.815974788714814,8.010505020391713,8.533381458015691,8.141619349566554
5.259273160109207,10.378537019190853,9.916934434882087,6.664390313842115,7.818050870240478,8.372823195575693,7.951999245717232
5.118202364833232,10.0697695377893,9.656388716003892,6.518500786472819,7.5401868379539145,8.147685059349195,7.733243361277548
4.976333890174516,9.812878641422632,9.455005082107904,6.3629589268578215,7.306260500722654,7.944451342894595,7.486119684067305
4.8413820448184754,9.566034152897418,9.240456732438908,6.146417303999242,7.0656610272902745,7.749685593465502,7.258949198264643
4.70861091667779,9.333391700573365,9.0417858954193,5.980377490843147,6.724592095320039,7.547601607509383,7.015953264269162
4.562914525067079,9.099348744354048,8.849723212321067,5.834766599350987,6.47195977896662,7.339950459171261,6.7831739482335855
4.383775594280003,8.888498949696826,8.628576080051714,5.66725781934469,6.226397998615939,7.1655512213602695,6.577576859916229
4.246893909771847,8.606744280611409,8.312054224035778,5.515949138039297,5.947390289555385,6.953534067470932,6.403076055907095
4.090472299560336,8.399114451308956,8.083616668439811,5.328577145981177,5.630215277448064,6.769661899573123,6.098450687102542
3.9507310763371137,8.149823258091505,7.741196042902013,5.151735730341059,5.291570324040552,6.578471482531117,5.8830873275147475
3.8054054998166094,7.946472602855892,7.529712612359304,4.940400119163592,5.024878839260935,6.322537521376918,5.619024338421741
3.675398290053524,7.707137418173592,7.221263277253563,4.71898728501874,4.7493048569564085,6.076874004044882,5.356991657345636
3.539515675799789,7.464628230829749,6.964991696362914,4.518416224003131,4.441248843267489,5.8678485567530485,5.137422270797615
3.4195279958312352,7.193106786226296,6.65330343397618,4.296955457102646,4.124852536661431,5.6387091696625165,4.9113578210160345
3.2836297008800552,6.982092715067408,6.415206925115715,4.103245804098344,3.882638174748875,5.4634680979797094,4.70732711447426
3.15086200927217,6.7415587168647795,6.129108475236459,3.9101743943167295,3.614443757404375,5.213522437921943,4.443372441860916
3.029004507926408,6.388256374960238,5.849842544294379,3.739555463599626,3.3829369514214616,4.969921030334769,4.200324770037384
2.8980112914043477,6.2057841063573616,5.6465071493898575,3.5587320410611585,3.135683410573048,4.759330335937022,4.012190419523915
2.781552295442952,5.933470664291766,5.355081698557914,3.3789514443604465,2.9769489824054536,4.540909486519164,3.8181538871741747
2.6467779541612595,5.608118132164065,5.037224294426583,3.211543626412615,2.804102790673702,4.251895479466346,3.626439334165382
