KingsCollege,OldHospital,ShopFacade,StMarysChurch
2.079442739676765,2.7664246848054215,1.1897540751821694,2.680088380952984
2.001674588581358,2.6883648837138114,1.1897540751821694,2.6394135468028175
1.8502184476408885,2.6782978861094597,1.1897540751821694,2.5723046012651793
1.819367902427008,2.4950921545348312,1.1490532202206878,2.4906340697948375
1.7923459264189316,2.4950921545348312,1.1490532202206878,2.412017825102387
1.7738857266733261,2.4950921545348312,1.1490532202206878,2.357706464584563
1.7576229528899474,2.315585597632407,0.9765425706860201,2.3142696986974056
1.741971235349617,2.2665301338481263,0.9462087352238637,2.248075525727801
1.7176946341913688,2.2510986776870388,0.8592855321367073,2.2065216476445326
1.7002153144241936,2.0719099653865896,0.8258327299688166,2.1561170022616687
1.6562523145189414,1.9472056797883521,0.8258327299688166,2.1120259734423845
1.6322616861069303,1.930608148437053,0.7808091444311874,2.0603610997376904
1.6091969921899876,1.8709086047943881,0.7580312398076484,2.0010008306008595
1.5078041201786456,1.8709086047943881,0.737862617081539,1.963266793666415
1.4871659785322824,1.7327642307157174,0.7360456367265729,1.9294391961552695
1.4595010680299976,1.668640708910803,0.7202737649178134,1.900788936908581
1.4360472253636316,1.668640708910803,0.6962542654894595,1.804622875759549
1.4105142096637049,1.668640708910803,0.6962542654894595,1.7823224561869928
1.387913504141477,1.4994256148489373,0.6429802750249011,1.7131325582953858
1.3565828765310164,1.4425163738263438,0.6353845465384661,1.6682112086049417
1.3279185352843499,1.4329074462570575,0.6294989733897227,1.6323481823969426
1.3024417744059018,1.3894880510705463,0.6141909115221041,1.5844070869416882
1.280754676664484,1.3723744431027878,0.5985449622377389,1.5549170357278823
1.258562158545178,1.3052036834527936,0.5844219194615315,1.4977966828632614
1.2234063803763624,1.1933476114549046,0.5499033743424909,1.4699187083438012
1.0889374424236766,1.0403490513821902,0.534650736103428,1.31491440208962
0.9690887472081464,1.0124273077417756,0.46189814820256553,1.2856318400549391
0.9455967932532842,0.9647268972084174,0.4259946326910278,1.2416529926764597
0.9206385945304985,0.8765575725802752,0.4259946326910278,1.0772002615556886
0.8978300765439685,0.801518419389407,0.37963936018541916,1.0453382521298829
0.8581147292949604,0.7654072958066471,0.35613922139806814,1.0050316846977256
0.8387600056377457,0.6660645611419058,0.32929799413123134,0.9454114997553292
0.8101199709571939,0.5812754496624982,0.3065876169233716,0.9032312378234176
0.7796212237920147,0.4726814375593119,0.2708263522475689,0.85637128726862
0.7480129815714484,0.4217216662431787,0.2491290144609928,0.8089045258479495
0.7001048278667901,0.37531792724763224,0.22587366515961232,0.7519163201617012
0.6678231062428834,0.31432853639371194,0.14058932199522792,0.6871236099321792
0.6267511208498854,0.19670990299072677,0.12130104115491802,0.6210480641427187
0.5981558956323232,0.15316233253262462,0.10775008036576618,0.45476350768795726
0.571311328287021,0.03002845523546376,0.05750785926991186,0.4144591789215968
0.48039018427628,0.0,0.02680880951433669,0.35258750863657673
0.4514411230583098,0.0,0.0,0.2942588170479288
0.36792061235177836,0.0,0.0,0.24826665631773506
0.33379605564264,0.0,0.0,0.19228629277141812
0.27360680270024995,0.0,0.0,0.1486184192765303
0.2605980293266967,0.0,0.0,0.0
0.16724922633005607,0.0,0.0,0.0
0.13266826182100042,0.0,0.0,0.0
0.07007817536999461,0.0,0.0,0.0
0.0,0.0,0.0,0.0
