chess,fire,heads,office,pumpkin,redkitchen,stairs
7.882726282027091,14.161161274324842,12.940994064092036,9.035231140139684,11.04854083705052,11.574478981193666,10.740347154393268
7.867502230641459,14.245524513575615,12.93815260357476,9.021726351030317,10.844306210057537,11.613460387479005,10.821051794103342
7.824265022957435,14.239493439917444,13.114917272888169,9.065366695292289,10.635295008315808,11.65160353002625,10.878590239988295
7.78925302617203,14.193181877185031,13.178524153489558,9.082072907767838,10.6007914070704,11.664026866796457,10.92245697785473
7.718017040910274,14.258372419609438,13.162365236378449,9.100910259244433,10.47938014432893,11.681112701645393,11.034928939281274
7.70542700785951,14.12173588527095,13.231722673095906,9.062288684292652,10.439926185858656,11.705324686998962,11.14438443519465
7.656426785347623,14.084933163273444,13.224668934330953,9.03974922101276,10.150220501762558,11.77469202648154,11.195982438118909
7.655213886364993,14.052057032908836,13.242329339580492,9.020862071109079,10.028841646168274,11.777049295940806,11.290964708537745
7.66120725480618,14.00252319129436,13.176966468027755,9.006685231555016,9.91270852779177,11.796721915068375,11.313915047526407
7.637449599349604,14.077428045189578,13.133759671296506,9.024777213636831,9.984588413174253,11.822880432318431,11.429192856752266
7.642136907280806,14.12782537869282,13.110963949172618,9.060903176153143,9.951700773698706,11.900876586349794,11.551439498209037
7.641471925855155,14.148244222551982,13.124169185908023,9.02382213416174,9.866455047337366,11.985783357143115,11.551222337488248
7.642038861203058,14.224259752713639,13.143401125209756,8.911392749664902,9.901566128063264,12.066913969084924,11.536023449557026
7.612901488731576,14.260053432062582,12.989971645070044,8.891522286051801,9.817831702128977,12.011830703306998,11.661262568578087
7.631414760184735,14.295543427328738,13.097269752847303,8.852237678577485,9.82956278710003,11.933362725594025,11.57243808129509
7.6504000179012515,14.270705236320019,13.193880954722925,8.857938891155166,9.849253912890038,11.964393950150587,11.588667628781003
7.526807904651173,14.108958650079018,13.221621893895788,8.867220791217736,9.74551447171167,12.062532287746947,11.603195904076959
7.603723726384075,14.108085742056312,13.293119286745384,8.83221059425131,9.810688962242663,12.11963577913903,11.608778301971977
7.6225800296771205,14.124723121905902,13.252492867408046,8.839442755064635,9.722230386785244,12.222874960638016,11.527684937828719
7.599934551304117,14.214038250956404,13.388786377643632,8.82997763245914,9.77889113192304,12.211855306164829,11.520133788909511
7.449127131263798,14.105097207334055,13.34026930888388,8.812435822744199,9.7597615267658,12.3527565789132,11.447471714156
7.246720619595258,14.125362413788983,13.423621683442176,8.806316557598452,9.825020357119621,12.47491649224645,11.431217602786624
7.175110570276077,14.189320787923068,13.463463952388897,8.792336007093386,9.84772889870921,12.559696607092729,11.38724376664902
7.205140736318158,14.038167845153213,13.602409937703062,8.770439784934986,9.835502188636369,12.72038212819282,11.489298982903913
7.197779491749283,14.11307619884375,13.819825352729223,8.694766151179106,9.7726511743421,12.882661920586541,11.433315954643778
7.142590453266532,14.265887261435719,13.97722690140303,8.6945777105615,9.557087973377374,13.003679998703504,11.352387030015434
7.066150889897329,14.43473549531216,13.967649186927737,8.7153285686133,9.38413700729226,12.99221163708063,11.343593412964559
6.958920254134109,14.322343764195496,14.063804235181534,8.692653309746525,9.595435425111607,13.060246579752455,11.334334447567878
6.826747842511967,14.14616117332811,14.02105130768385,8.572963890748968,9.657490785062508,13.121671467935062,11.413744264710184
6.839899222000195,14.202415869613501,14.27804868669621,8.569336293600028,9.240195387761487,12.355572732899386,11.46325555890842
6.9377088739154145,13.836198647350722,14.335669681105648,8.517989901923173,9.102102163902336,12.512117326279014,11.419716378135178
6.9875062907675725,13.5475275686219,14.4729581378032,8.422945829779112,9.085327666336626,12.681091257932211,11.380067318235069
6.980495523081207,13.56796230834661,14.576646091120477,8.391295359331355,9.081972857712033,12.666524272238702,11.51369792876752
6.858560959597706,13.62945527955992,14.622642334319906,8.414320414244237,9.002746889298743,12.669356831478217,11.541660122649978
6.8177040838908365,13.108186221372796,14.470760937735601,8.50456724626037,8.842120835480445,12.57651219277702,11.461870680343836
6.848012038395181,13.133991378780957,14.486263240285012,8.577393375683124,8.81907402279866,12.252888707735657,11.417195888061544
6.889856524776253,12.982046598150147,14.819081409012862,8.676245842368035,8.551059418247059,12.359415401505839,11.139540180846627
6.827544773923627,12.571052556992562,14.767631183508898,8.767138088670436,8.343391517226493,12.396647049460466,10.86947782896552
6.71461423565198,12.411248204161263,14.587945270745008,8.871514540356408,8.327404047325487,12.655581834392947,10.882100072590829
6.588990843722431,12.458870912536673,14.810223411040123,8.898651293982793,8.152708387041933,12.933477892544529,10.776262166122013
6.806553797633285,12.515890752386634,14.811899838362772,8.871239325137585,7.883316078062939,13.397297648982079,10.684182828427785
6.9022816188140235,12.490135166781032,14.980307805431085,8.775974908471895,7.783725513848514,13.471553022805875,10.709922724769456
6.693213072626371,12.366579198656813,15.400920947962524,8.778102455817207,7.611459986826431,12.393408022855686,10.726889914393714
6.709591530192477,12.21799546065523,15.483377007094312,8.858559013433446,7.332840437620181,12.329809177555127,11.391443049815168
6.596540191087536,12.039467552575907,15.857698910050008,8.762564925150564,7.482482343654575,11.730029480779825,11.559060785598021
6.545154219411389,11.622168675648068,16.211493790559484,8.485172714525964,7.445046483079826,10.907428435343553,11.321087039953888
6.700344415848225,12.032136372028459,16.142340707371545,8.401129825313165,7.6265235904973325,10.551708804211625,11.4142709335844
6.85810596951472,12.438432132891634,16.58290083362867,8.561441535722674,8.230203139353746,9.897028562952169,12.243978042878283
8.336046020595516,13.880477194395658,17.19099807049488,8.91774461967155,9.376798309117497,10.274981351736011,9.040400300307423
9.616754085905008,33.70528342950978,6.046317353701277,3.2769180021193045,1.799183396492936,5.220917525630616,5.316972830733049
