chess,fire,heads,office,pumpkin,redkitchen,stairs
0.19958931968219298,0.31689874981183186,0.25858780196264675,0.3024762139961001,0.33117090975998764,0.3753398700450427,0.34150279602608574
0.2014070970399534,0.3155396617426949,0.2588576566531442,0.2983842893714328,0.33185579292347045,0.3755564263718927,0.3426862136808976
0.19864520372745662,0.3136984114533471,0.2613531177894243,0.2975233750569359,0.3327621121318597,0.3768595880707141,0.3416397773428479
0.19875575376116897,0.3123153637498112,0.2608232234217132,0.2955427899922162,0.33423357003297477,0.37631104541600224,0.34209910170856983
0.19740831595136787,0.31327200495103535,0.2617043483803013,0.29571233392103186,0.33418231049057323,0.37642411120173275,0.34324747625242386
0.19546398617219382,0.31269241701169753,0.26229264438123734,0.2928840687952916,0.33511259148461275,0.3775553278667319,0.3449618246016792
0.19539091932667438,0.31487783204196484,0.26409394340337894,0.2928187556404417,0.33314835381409813,0.37210167805639605,0.34695570350452865
0.1943870799784175,0.31221022422855166,0.2625362169923505,0.29257456861426084,0.33521679355321715,0.37172196609269387,0.3489351652436587
0.19424899695698478,0.3130069890862971,0.2622585421254828,0.29097594059954973,0.3373310670468961,0.3722341542234982,0.35122306413857296
0.192869106681314,0.3131600428743148,0.26346316581917084,0.2911852347397097,0.33715289165849505,0.3702346132242549,0.351373036759405
0.19246357056409805,0.3131591129175287,0.26350446773133224,0.2912721171933286,0.3386490241811214,0.3709006382385736,0.3516793717068303
0.19203666104913,0.31257835493188424,0.2656146989751696,0.29118952727873587,0.3395091443155168,0.3713346872635426,0.3559714859516083
0.19115129041295892,0.3115081762733977,0.2691519376946876,0.288947730116286,0.34161174384367166,0.36553061755787497,0.35701880924233476
0.19024381494198953,0.31115230534828736,0.27133878321780236,0.288290747691529,0.34163281263399886,0.3666127919513305,0.3603180917521451
0.1901745892489562,0.31072640206085134,0.27503316851595433,0.28930089922852903,0.34417720818769204,0.366597348116435,0.3630305887275967
0.18867020000169474,0.30874083484826476,0.27127954094164575,0.288739911170698,0.34613217019382875,0.36705592090631595,0.3629505359859687
0.18837687501511652,0.3082616109392303,0.27244803344732127,0.28700106411328935,0.3459254239535371,0.3622390321720459,0.36222165517048044
0.18862418081192264,0.3102816718722345,0.27310588142155395,0.2872319991980605,0.34755512388953325,0.362338981097658,0.36225022094549497
0.18917949390457747,0.31021442336862887,0.27449725691913446,0.2875142900454265,0.3514531777805235,0.3617926092321915,0.3620224926411137
0.18831562007341437,0.306646457990686,0.27507344685161533,0.28580012107672376,0.35540470609879066,0.3604401119625689,0.3644953258759945
0.19010914200293746,0.3044191110588325,0.27806205332505113,0.28737165116576413,0.3577954408755421,0.3594665426661451,0.36653304030365724
0.18947859446425178,0.3093410542735425,0.28037288799629057,0.28803250020548044,0.3610055047681615,0.3613176979030099,0.367200137137463
0.18860185343883254,0.3100864729928173,0.2811653832314841,0.2891380863739877,0.3647429592590548,0.3609839061177513,0.3692517808557881
0.18926766087457153,0.31176111015405455,0.283233484149112,0.28908948025822945,0.3659245124895131,0.35746445793047205,0.3687838322099156
