chess,fire,heads,office,pumpkin,redkitchen,stairs
0.19546093493160055,0.3040184127635528,0.25470153490279823,0.3003417911679212,0.32704462484416036,0.35941148993980093,0.33774251194870397
0.19115973989143276,0.2969279484993617,0.24862303483206916,0.295859644224706,0.3234242538122746,0.3451142747365136,0.3337223020207777
0.18596090826264347,0.2887957586131098,0.24138864603645085,0.29020194145502315,0.31920653488756384,0.3296270008890147,0.331512229133932
0.18047443470507563,0.2802998481660736,0.2359924870034377,0.28479488068654724,0.31486704054335546,0.3130931275270544,0.3257736836490885
0.17472228199454665,0.2744538823112215,0.23171257070093088,0.2783527653280353,0.30857648335066346,0.2987695463319531,0.32105673497156945
0.17107767445462793,0.26823311916809217,0.2232993739721146,0.2711327250918645,0.30205977416845337,0.28676107508854776,0.3115633491320317
0.16771676934690993,0.2618870016563154,0.21539262221882904,0.2616513118369519,0.292962608565902,0.27979032272318316,0.3028192213491625
0.16443452135618203,0.25377581977053804,0.21150264508032632,0.25488908552184525,0.2819946523410814,0.2682423422141401,0.2973570796596998
0.15999797384831999,0.24668286814744744,0.205400928670844,0.24886915773360954,0.27324246946985054,0.25939665484237956,0.29248123631570777
0.1564830600806708,0.2405958919565576,0.1993820574734851,0.24347925551799043,0.2622071745573117,0.2529018603028386,0.2879337072693982
0.15270406420886615,0.23426316029258845,0.19168470503119617,0.2376208564836556,0.25241908757062353,0.24705311618031628,0.28050249768737634
0.14931145872757248,0.2296348383344148,0.1857041849328931,0.2315726695638367,0.24202397468480866,0.2417505582890165,0.27523567481448813
0.14556749423122944,0.22527445379647248,0.1805619492200027,0.22602207313811112,0.23216861126964725,0.2349970881444804,0.2703243787611613
0.1412579181810177,0.2215607920919475,0.17455909646363824,0.21926310883205669,0.22274749160295448,0.22790837324963012,0.25918169132835467
0.13771422247869014,0.21475799272996876,0.1700556955509254,0.21353091852966913,0.2149955407730401,0.2204967896165236,0.2515476134331724
0.1342716772407117,0.20911737858582236,0.165322834624361,0.2080162373550974,0.20767371365424173,0.21457759499301332,0.24345227163599678
0.13090482847035945,0.2046334976487595,0.15878635228849802,0.2007707260292862,0.19891052839964363,0.2082827812692175,0.23917066898576322
0.12791461409333213,0.1994193044745465,0.15458080563400414,0.1944391730775925,0.19125337540101367,0.20196233639837766,0.23215258270118536
0.1245676569255962,0.19454798624895026,0.14883210013421927,0.1883177363149664,0.1824567906555123,0.1947897364179569,0.22607668599691497
0.12079476456701194,0.18974634700010523,0.14419810512379316,0.1816502586860342,0.173476489290819,0.1884836656617289,0.22238042317838802
0.11805298671494616,0.18582577266802658,0.13913350787003428,0.175364878002878,0.16563108618294692,0.18142899347872662,0.21631941163445143
0.11442775000416555,0.18110962173608647,0.13524785774521203,0.16965872300741244,0.15990275408180013,0.17458751780143622,0.21014085330482063
0.11086599778991305,0.1756985984378173,0.13031431423814313,0.163615858641915,0.1540350589570699,0.1675571538098427,0.20347770139374682
0.10718791760085206,0.16889778491678814,0.12558585746412598,0.15820103838672872,0.1464027715586402,0.16066231607283138,0.19541113102970945
0.10291307719631869,0.16300291349285423,0.12208684261418204,0.15269659596872678,0.14032332997662408,0.15277299889051024,0.18868255733789302
0.0989146538083375,0.15747403334305235,0.11766837622044485,0.1475191299290507,0.13478850663219386,0.14556011267024754,0.18280727819020454
0.09453346563056045,0.15194371346619204,0.11331530514807392,0.14329179934294684,0.12837560232349526,0.1388137912289135,0.176496255551455
0.09036563343997372,0.14590913549263732,0.10857492784026558,0.13739918189043404,0.12362625936423133,0.1319998897899396,0.16906740238481668
0.08627174805680221,0.13912397593223338,0.10459877084004318,0.13180495038786966,0.11833710819822281,0.12465223283586215,0.15955555126265988
0.08226692891702682,0.13349170516838196,0.10079905436749022,0.12683789425623962,0.11229157761092469,0.11886888136031494,0.1514044843434081
0.07823961024999704,0.12715718967974893,0.09602110453597243,0.12011356396932564,0.10627106840521502,0.11331939462344572,0.14407060863121973
0.07388914223112932,0.12137076428589051,0.09066065070723221,0.11420608678804299,0.10044319991573067,0.10781970442611992,0.1378886536705707
0.07003413032991801,0.1165802179156164,0.08560333590126064,0.10906166851801645,0.09502606502471254,0.10206669153961259,0.1315760376511885
0.06606073576826679,0.11053610486837798,0.0814029206241504,0.10252116764944634,0.08950039341298864,0.09686348063570675,0.1260068858752377
0.06195721714587783,0.10560992557567853,0.07616793416938297,0.0970895054795242,0.08392214370662168,0.09239969979809634,0.11950216678206317
0.05702512279100443,0.09919043126160347,0.07051299375962888,0.09032478735255088,0.07823657866991068,0.08696551428190219,0.11394551701380584
0.052579784375182924,0.09361675353590149,0.0641907149265567,0.08397555768092005,0.07225485212488016,0.08217655945981958,0.1086143046454736
0.04709528918883583,0.0883342462117788,0.058265011489126335,0.07775430234489587,0.06660604028995994,0.07726210795648084,0.10224843898488153
0.04272053999793845,0.08203231715538992,0.05216245625403214,0.07184237273830288,0.06175459746812554,0.07209506774370006,0.09632018750453812
0.03860580853187635,0.07449292458362819,0.04808706161532007,0.06593623952480834,0.05700890530895522,0.06667593059972851,0.0891436008358606
0.03466459531042085,0.06597901996179892,0.042730824069377546,0.05901532909410025,0.05209460340319485,0.061497759401523765,0.08165694358100847
0.030158751610464787,0.05868405476366969,0.036489846114931127,0.05213230790935341,0.04608955394731856,0.05532225185052548,0.07381678918419406
0.02589061386807363,0.05012453616596153,0.032082097752850786,0.04566054763245882,0.040763033300385006,0.04862088653625381,0.06533151881442777
0.021807870322193258,0.0429455832868517,0.02586184615724372,0.03945327217825948,0.03514071362142057,0.04350287928509394,0.05660916050554294
0.01774704963915456,0.03539951260984743,0.020049829755785245,0.03284385728236746,0.029367043027005765,0.03713567383262738,0.04826692545409185
0.013856333726835132,0.027908947292315484,0.015614504553146802,0.026473028414260167,0.022930446843663552,0.03125652535642886,0.03938282560283517
0.008779883439479459,0.020908500677073106,0.011189066780862646,0.020299488568869782,0.01629179563947619,0.025341510094014644,0.030796441171110245
0.005845222311744165,0.013392314127354811,0.007599971235708736,0.013217168554414209,0.010349610077331688,0.019369962439986496,0.022067325715429617
0.002556017341073755,0.005965065364228447,0.0027516648614378473,0.006295841418930101,0.00483234028251658,0.010542045297600786,0.012283747439640872
4.222069787027532e-05,0.00020056552936070137,0.00013800922371483515,8.886140516013396e-05,0.00016662857373984878,9.198051750823915e-05,0.000600366082468584
