KingsCollege,OldHospital,ShopFacade,StMarysChurch
1.9819461073446982,4.557566644581743,7.004576268370364,7.146058591312949
1.908570620885812,4.236200589152326,6.605659259640119,7.021090495561743
1.8702140116955561,4.199044008363326,6.361973010687956,6.8292061021072765
1.821401301825573,4.101837505241423,6.361973010687956,6.632059781294802
1.7397902222036625,3.9499122303014897,6.109957259049358,6.515892466171025
1.683080164892206,3.8799805431901224,6.022620650075036,6.400178905026872
1.6512224734352283,3.7074087900999233,5.829613906934651,6.281670935981088
1.623394987433601,3.6319517720545784,5.7632219109210885,6.196171689569887
1.5916200175123785,3.5927071848707226,5.491927410353296,6.049831501375144
1.5483119358242226,3.4562744308329476,5.4122083239339345,5.956205859154584
1.5070283186045714,3.4125929025078503,5.344790425218729,5.861753585050948
1.4777353241713083,3.2942926668417276,5.226399823686056,5.713133370467718
1.4183742464716467,3.1929936719075434,5.171204010733036,5.599728893007195
1.3720490173628974,3.13432733597419,4.701092607582776,5.165162630901358
1.3471591161499072,3.033109089800245,4.701092607582776,5.061501813010762
1.3161930702153526,2.904798944056931,4.514395586058026,4.996962699878368
1.2739218585936432,2.820822728837822,4.29141468923959,4.900291434919945
1.2299741972442146,2.590996137481321,4.126784646639133,4.775748211253602
1.1976036478070768,2.5218428901165995,4.05515040523181,4.656175839846772
1.1665804995440179,2.492494378247177,3.884845549210706,4.581939167703358
1.143436023531154,2.3432944663794135,3.884845549210706,4.451622865038161
1.1139305874020156,2.152577856868145,3.717709012824989,4.37683768676725
1.0779431591733983,2.1166473436123896,3.6094287288861415,4.212020580466627
1.0486646349984956,2.0535540330476985,3.473293645857944,4.063526864017424
1.0087920940746504,1.8941699637748177,3.450214994573105,3.9744483099151267
0.9649303898894235,1.8466704198552706,3.301699680160877,3.8336160489032873
0.9302495800318888,1.7330771648256524,3.1303662588068795,3.73239675156422
0.8961254549307204,1.660181064341793,3.099921515617347,3.6335038806371043
0.866504267469877,1.6022563571100439,2.822879026563039,3.4810249440138312
0.8321170581088129,1.5188377101647117,2.746747399936189,3.4028734831197682
0.795658113800987,1.4571430436455794,1.7297902948105037,3.303735855888231
0.7672589879340136,1.3016605942474373,1.6302561054396578,3.1719813051852634
0.6739615617568053,1.1606263366555924,1.523764817562134,3.0209286354194025
0.6232727406322963,1.1137884551454387,1.3253130475056483,2.8487326983139782
0.5872110055140188,0.9522353786898522,1.2377803351120353,2.6130928909293973
0.5523305665376013,0.8772958296835608,1.1964465132399802,2.5283563785297316
0.5050316715603564,0.7952628879597315,1.1709407878528477,2.289315531421612
0.4755930235265748,0.6859684727159443,1.1197667223254062,2.167773241360211
0.43821374384030615,0.6372868152858769,1.0230841981994112,2.005532776222049
0.39018555062263777,0.5238596622525934,1.0153913649789716,1.9276258809311955
0.36017932894920324,0.45741955361215747,0.7075289659264369,1.7247637874659334
0.3318406021500245,0.42174183275399896,0.6562529582420427,1.6424191280495424
0.3107615841547933,0.39016713955819526,0.6366745067588279,1.519872816324014
0.2777133255757355,0.3288629481609118,0.5482913628477625,1.3453436389902964
0.23798639123397644,0.2760727498871535,0.49363951775360476,1.1918349389448868
0.1885280412304399,0.24427003811909126,0.4051714963641498,1.0713210868227105
0.1702366057841691,0.18778952881585576,0.2726624183175307,0.8699335142961961
0.11327174519855125,0.16323810975418082,0.23919313615418433,0.6914935175727988
0.09955435409729331,0.11182710705048805,0.1176700097165484,0.19238116949382972
0.00858767447954058,0.021235262807275876,0.01583153514290544,0.012960492565479221
